,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1062,53124,-37.813613,145.008999,36 Burnley Street,Richmond,9600000,house,2014,3,1,2,SC_083,2459,19977,1494,7,0,hospital_134,523,S_076,1262
1063,53215,-37.813918,145.005939,4 Gardner Street,Richmond,8030000,house,2015,3,1,1,SC_083,2707,19977,1245,7,0,hospital_134,370,S_076,1030
1064,53268,-37.828394,145.011578,41 Parkville Street,Burnley,12960000,house,2011,3,2,1,SC_038,1386,19906,365,12,0,hospital_122,1166,S_102,1362
1065,53371,-37.83005905,144.9925232,48 Balmain Street,Cremorne,8085000,house,2008,2,1,2,SC_024,1698,19907,570,6,0,hospital_196,937,S_102,1794
1066,53378,-37.825397,145.004255,48 Glass Street,Richmond,12800000,house,2010,3,3,2,SC_038,1725,19906,377,12,0,hospital_122,602,S_102,1700
1067,53449,-37.826513,144.989321,52 Wellington Street,Cremorne,13488000,house,2013,2,1,2,SC_068,2014,19908,281,10,0,hospital_146,1031,S_076,1961
1068,53460,-37.826528,144.9899,53 Wellington Street,Cremorne,13258000,house,2011,2,2,1,SC_068,2054,19908,274,10,0,hospital_146,1018,S_076,1949
1069,53480,-37.827101,145.012913,545 Swan Street,Richmond,11400000,house,2014,2,1,2,SC_038,1554,19906,473,12,0,hospital_122,1135,S_102,1530
1070,53481,-37.824819,145.000696,55 Charles Street,Richmond,11100000,house,2010,3,1,0,SC_038,1875,19907,364,6,0,hospital_122,594,S_076,1752
1071,53582,-37.819873,145.003431,62 Coppin Street,Richmond,18340000,house,2010,3,1,0,SC_038,2342,19907,917,6,0,hospital_122,23,S_076,1335
1072,53639,-37.821895,145.006588,68  Neptune Street,Richmond,13100000,house,2014,3,2,1,SC_038,2084,19906,636,12,0,hospital_122,334,S_076,1676
1073,53654,-37.81188,144.995358,69 Garfield Street,Richmond,6358000,house,2015,2,1,1,SC_068,2074,19977,300,7,0,hospital_042,467,S_076,254
1074,53669,-37.828887,145.008598,7 Cherrill Street,Burnley,8880000,house,2012,3,1,1,SC_038,1300,19906,173,12,0,hospital_122,1080,S_102,1276
1075,53670,-37.826849,144.995904,7 Chestnut Street,Cremorne,18620000,house,2015,3,1,0,SC_038,1874,19907,113,6,0,hospital_122,1020,S_102,1853
1076,53701,-37.815356,144.993784,70 Highett Street,Richmond,9090000,house,2010,2,1,1,SC_068,1914,19978,212,6,0,hospital_172,199,S_076,659
1077,53718,-37.813644,144.995147,72 Lennox Street,Richmond,10642000,house,2013,2,1,0,SC_068,2036,19978,358,6,0,hospital_172,356,S_076,451
1078,53725,-37.81468201,145.0033417,73 Kent Street,Richmond,15120000,house,2008,4,2,1,SC_068,2753,19978,1048,6,0,hospital_042,402,S_076,886
1079,53731,-37.823257,144.993291,73 Tanner Street,Richmond,3410000,house,2014,3,1,1,SC_068,2101,19908,289,10,0,hospital_146,616,S_076,1533
1080,53734,-37.82121658,145.0002136,74 Lyndhurst Street,Richmond,13617000,house,2009,2,1,0,SC_038,2267,19907,639,6,0,hospital_122,329,S_076,1355
1081,53738,-37.820753,145.003786,75 Coppin Street,Richmond,9218000,house,2014,2,1,1,SC_038,2240,19906,827,12,0,hospital_122,84,S_076,1436
1082,53740,-37.813383,145.00387,75 Laity Street,Richmond,16400000,house,2015,3,3,1,SC_068,2803,19977,1053,7,0,hospital_134,275,S_076,842
1083,53829,-37.821742,145.00506,82 Hunter Street,Richmond,13390000,house,2015,3,1,0,SC_038,2114,19906,683,12,0,hospital_122,230,S_076,1588
1084,53845,-37.825751,145.003087,84 Duke Street,Richmond,8550000,house,2012,3,1,1,SC_038,1711,19906,441,12,0,hospital_122,641,S_102,1686
1085,53852,-37.82591248,145.0057221,85 Edinburgh Street,Richmond,6633000,house,2009,2,1,0,SC_038,1646,19906,244,12,0,hospital_122,682,S_102,1622
1086,53857,-37.83034134,144.9947815,86 Balmain Street,Cremorne,6672000,house,2008,3,1,0,SC_038,1643,19907,482,6,0,hospital_196,858,S_102,1625
1087,53859,-37.8154335,144.9945374,86 Highett Street,Richmond,12600000,house,2009,3,1,1,SC_068,1981,19978,279,6,0,hospital_172,163,S_076,655
1088,53863,-37.827493,144.98905,86 Wellington Street,Cremorne,3900000,house,2015,3,2,1,SC_024,2034,19908,392,10,0,hospital_146,1142,S_076,2072
1089,53874,-37.8166,144.994736,89 Erin Street,Richmond,10140000,house,2011,2,1,0,SC_068,2008,19978,344,6,0,hospital_172,38,S_076,782
1090,53925,-37.821935,144.995369,95 Richmond Terrace,Richmond,12100000,house,2013,2,1,1,SC_068,2207,19908,515,10,0,hospital_146,511,S_076,1373
1091,53958,-37.814487,145.0229835,1 Grove Road,Hawthorn,16000000,house,2014,3,1,0,SC_083,1293,19905,816,18,0,hospital_086,882,S_039,1195
1092,53968,-37.82881927,145.0392914,1 Violet Grove,Hawthorn,13860000,house,2009,3,2,1,SC_083,984,19904,856,20,0,hospital_127,588,S_208,1041
1093,54006,-37.824593,145.026811,10 Wattle Road,Hawthorn,17500000,house,2010,3,2,1,SC_083,898,19905,461,18,0,hospital_086,686,S_208,918
1094,54023,-37.821828,145.043437,11 Allen Street,Hawthorn,13520000,house,2014,2,1,0,SC_083,706,19903,220,22,0,hospital_127,846,S_208,731
1095,54024,-37.828663,145.041166,11 Belgrave Street,Hawthorn,20400000,house,2010,4,2,1,SC_083,1035,19903,809,22,0,hospital_127,701,S_208,1090
1096,54042,-37.82841492,145.0393677,11 Violet Grove,Hawthorn,9280000,house,2009,3,2,0,SC_083,944,19904,815,20,0,hospital_127,561,S_208,1001
1097,54060,-37.815829,145.038404,12 Salisbury Grove,Hawthorn,26400000,house,2010,3,2,3,SC_083,572,19904,650,20,0,hospital_086,766,S_208,528
1098,54178,-37.817293,145.024059,18 College Street,Hawthorn,32250000,house,2014,3,2,2,SC_083,1073,19905,514,18,0,hospital_086,644,S_208,1045
1099,54206,-37.817544,145.019962,1C Simpson Place,Hawthorn,26400000,house,2013,3,3,2,SC_083,1412,19905,542,18,0,hospital_086,983,S_208,1389
1100,54252,-37.8263041,145.0442033,204 Auburn Road,Hawthorn,16940000,house,2011,3,2,2,SC_083,997,19903,458,22,0,hospital_127,850,S_208,1043
1101,54295,-37.813295,145.018967,24 Elm Street,Hawthorn,26600000,house,2010,4,2,1,SC_083,1665,19905,1010,18,0,hospital_032,952,S_039,1344
1102,54354,-37.814151,145.01709,2a Oak Street,Hawthorn,22200000,house,2010,3,1,2,SC_083,1772,19905,995,18,0,hospital_032,1002,S_039,1533
1103,54384,-37.816495,145.02096,3 Randolph Street,Hawthorn,28980000,house,2016,3,1,1,SC_083,1360,19905,617,18,0,hospital_086,931,S_208,1332
1104,54676,-37.834238,145.041228,69 Robinson Road,Hawthorn,13420000,house,2011,3,2,1,SC_083,1611,19910,925,12,0,hospital_127,1179,S_113,1640
1105,54741,-37.817977,145.017393,8-10 Grattan Street,Hawthorn,6675000,house,2015,4,3,2,SC_083,1623,19905,646,18,0,hospital_086,1198,S_208,1604
1106,54799,-37.84098,145.083008,1 Ada Street,Camberwell,17700000,house,2016,4,2,2,SC_099,2872,19850,735,31,0,hospital_089,2076,S_160,1248
1107,54844,-37.847346,145.080069,1/216A Wattle Valley Road,Camberwell,8016000,house,2011,2,1,1,SC_099,3210,19849,471,33,0,hospital_089,1670,S_160,1588
1108,54896,-37.843583,145.077369,106 Glyndon Road,Camberwell,26010000,house,2014,4,3,2,SC_099,2734,19850,165,31,0,hospital_168,1988,S_160,1107
1109,54921,-37.844181,145.069503,11 Glen Iris Road,Camberwell,23530000,house,2015,3,1,1,SC_099,2427,19850,532,31,0,hospital_168,1294,S_160,1030
1110,54960,-37.83657,145.068927,12 Lansell Crescent,Camberwell,24780000,house,2015,3,1,2,SC_099,1664,19851,153,29,0,hospital_168,1614,S_160,252
1111,54969,-37.83607101,145.0900116,12 Moorhead Street,Camberwell,16770000,house,2009,4,3,0,SC_099,3099,19894,1315,30,0,hospital_089,2404,S_160,1675
1112,55044,-37.837494,145.069001,14 Marlborough Avenue,Camberwell,7882000,house,2016,5,3,2,SC_099,1752,19851,228,29,0,hospital_168,1554,S_160,328
1113,55056,-37.837819,145.094691,14A Dower Street,Camberwell,8580000,house,2012,3,2,2,SC_037,3211,19895,1563,30,0,hospital_089,2182,S_160,2106
1114,55114,-37.840884,145.069534,17 Fairmont Avenue,Camberwell,23800000,house,2012,4,2,1,SC_099,2100,19851,579,29,0,hospital_168,1401,S_160,667
1115,55119,-37.84496689,145.091919,17 Joffre Street,Camberwell,8000000,house,2009,3,2,2,SC_042,3604,19849,1242,33,0,hospital_089,1400,S_160,2147
1116,55135,-37.8365,145.095342,17 Webster Street,Camberwell,19910000,house,2015,5,2,2,SC_037,3073,19895,1407,30,0,hospital_089,2331,S_160,2146
1117,55230,-37.845188,145.095901,2 Oxford Street,Camberwell,7136000,house,2016,2,1,1,SC_042,3600,19849,1527,33,0,hospital_089,1370,S_112,2373
1118,55245,-37.844055,145.074954,2/2-4 Georgina Parade,Camberwell,9150000,house,2014,2,1,1,SC_099,2650,19850,53,31,0,hospital_168,1771,S_160,1066
1119,55255,-37.847736,145.088722,20 Aisbett Avenue,Camberwell,28840000,house,2015,5,3,2,SC_042,3304,19849,838,33,0,hospital_089,1179,S_160,2106
1120,55358,-37.83436584,145.0716705,24 Woodlands Avenue,Camberwell,9600000,house,2008,3,2,1,SC_099,1637,19851,192,29,0,hospital_168,1957,S_160,91
1121,55371,-37.84132767,145.0619507,25 Radnor Street,Camberwell,9130000,house,2008,3,1,2,SC_099,1921,19851,963,29,0,hospital_168,804,S_160,1062
1122,55378,-37.82852936,145.0685577,26 Brinsley Road,Camberwell,15820000,house,2009,3,1,1,SC_099,1035,19892,295,26,0,hospital_168,2281,S_160,751
1123,55470,-37.839132,145.093707,3 Granville Street,Camberwell,13750000,house,2010,3,1,2,SC_037,3372,19850,1684,31,0,hospital_089,2036,S_160,2048
1124,55514,-37.838091,145.059148,30 Sunnyside Avenue,Camberwell,24480000,house,2015,3,1,2,SC_099,1533,19851,1015,29,0,hospital_168,952,S_113,994
1125,55531,-37.837535,145.088089,32 Lockhart Street,Camberwell,16950000,house,2010,3,1,2,SC_099,3022,19850,1314,31,0,hospital_089,2277,S_160,1528
1126,55580,-37.835416,145.058067,36 Seymour Grove,Camberwell,27040000,house,2015,5,2,2,SC_099,1232,19853,986,23,0,hospital_168,1207,S_113,698
1127,55598,-37.835393,145.057873,38 Seymour Grove,Camberwell,40050000,house,2015,4,2,2,SC_099,1230,19853,985,23,0,hospital_168,1205,S_113,697
1128,55627,-37.849158,145.094935,4 Darling Avenue,Camberwell,9540000,house,2011,3,2,1,SC_042,3151,19849,1295,33,0,hospital_089,922,S_112,1926
1129,55718,-37.83861,145.074971,47 Cooloongatta Road,Camberwell,21720000,house,2014,4,2,2,SC_099,2176,19851,522,29,0,hospital_168,1941,S_160,532
1130,55815,-37.84674072,145.0745087,597 Camberwell Road,Camberwell,6201000,house,2008,2,1,1,SC_099,2883,19850,320,31,0,hospital_168,1721,S_160,1342
1131,55933,-37.840703,145.075303,78 Cooloongatta Road,Camberwell,15840000,house,2013,4,2,1,SC_099,2370,19850,365,31,0,hospital_168,1883,S_160,739
1132,55954,-37.846795,145.087101,8 Laxdale Rd,Camberwell,24820000,house,2011,4,2,2,SC_042,3422,19849,785,33,0,hospital_089,1335,S_160,1930
1133,55961,-37.841282,145.089355,8 Netherway Street,Camberwell,11430000,house,2012,4,2,2,SC_099,3337,19850,1249,31,0,hospital_089,1845,S_160,1758
1134,55964,-37.844235,145.069981,8 St Andries Street,Camberwell,23040000,house,2013,4,2,2,SC_099,2450,19850,491,31,0,hospital_168,1335,S_160,1031
1135,56022,-37.8456955,145.0838165,9 Tyne Street,Camberwell,15200000,house,2008,3,1,2,SC_099,3284,19849,714,33,0,hospital_089,1590,S_160,1639
1136,56027,-37.842219,145.077545,91 Glyndon Road,Camberwell,18200000,house,2014,4,1,2,SC_099,2627,19850,262,31,0,hospital_168,2029,S_160,988
1137,56073,-37.855298,145.131172,1 Rees Street,Burwood,8190000,house,2014,3,1,1,SC_067,3884,19875,2238,29,0,hospital_047,1393,S_097,399
1138,56074,-37.85673141,145.1256867,1 Sparks Avenue,Burwood,10790000,house,2009,4,2,2,SC_042,3779,19875,2072,29,0,hospital_047,1688,S_097,883
1139,56092,-37.84992981,145.1010742,1/4 Edwards Street,Burwood,10320000,house,2009,3,2,2,SC_042,3165,19849,1816,33,0,hospital_089,1032,S_112,1947
1140,56120,-37.853357,145.107442,10 Spence Street,Burwood,12000000,house,2015,5,2,0,SC_042,3014,19840,2290,27,0,hospital_089,1252,S_112,1888
1141,56136,-37.846296,145.132324,11 College Way,Burwood,13838000,house,2014,3,2,2,SC_037,3155,19897,2934,35,0,hospital_047,392,S_097,743
1142,56153,-37.846366,145.122472,11 Summit Road,Burwood,6000000,house,2016,3,2,2,SC_037,3041,20042,3023,30,0,hospital_047,1055,S_097,1267
1143,56181,-37.84682083,145.1262207,13 Christina Street,Burwood,8235000,house,2009,3,1,2,SC_037,3109,20042,3101,30,0,hospital_047,784,S_097,977
1144,56358,-37.855379,145.099075,20 Barnes Avenue,Burwood,7854000,house,2013,3,1,2,SC_042,2533,19849,1686,33,0,hospital_089,488,S_112,1317
1145,56385,-37.845199,145.099,21 Iris Street,Burwood,20000000,house,2015,3,1,2,SC_037,3566,19849,1772,33,0,hospital_089,1425,S_112,2409
1146,56459,-37.847057,145.099018,25 Wallace Road,Burwood,12000000,house,2011,3,1,3,SC_042,3435,19849,1702,33,0,hospital_089,1230,S_112,2206
1147,56496,-37.853406,145.105099,28 Cromwell Street,Burwood,11025000,house,2014,3,1,3,SC_042,2920,19849,2170,33,0,hospital_089,1060,S_112,1760
1148,56575,-37.852578,145.128119,30 Newbigin Street,Burwood,13920000,house,2015,3,2,2,SC_037,3766,19875,2524,29,0,hospital_047,1178,S_097,551
1149,56643,-37.85747147,145.0970001,39 Harrison Ave,Burwood,10960000,house,2008,3,2,2,SC_042,2264,19848,1464,35,0,hospital_089,250,S_112,1038
1150,56651,-37.845893,145.130057,4 Abrahams Court,Burwood,11124000,house,2015,3,2,2,SC_037,3063,19897,2948,35,0,hospital_047,457,S_097,855
1151,56694,-37.856977,145.098095,41 Barnes Avenue,Burwood,16510000,house,2016,3,1,2,SC_042,2339,19848,1573,35,0,hospital_089,349,S_112,1120
1152,56695,-37.857743,145.096858,41 Harrison Avenue,Burwood,8240000,house,2012,4,2,3,SC_042,2231,19848,1442,35,0,hospital_089,240,S_112,1005
1153,56724,-37.860731,145.098345,46 Haig Street,Burwood,10980000,house,2016,4,2,2,SC_042,1944,19848,1500,35,0,hospital_089,520,S_112,752
1154,56762,-37.859998,145.112257,5 Rodway Court,Burwood,8500000,house,2010,4,2,2,SC_042,2655,19840,1514,27,0,hospital_089,1616,S_112,1776
1155,56786,-37.845941,145.104078,55 Parer Street,Burwood,12000000,house,2010,3,1,2,SC_037,3400,19849,2164,33,0,hospital_089,1547,S_112,2455
1156,56817,-37.85484,145.100343,6 Morton Road,Burwood,6768000,house,2014,3,1,2,SC_042,2622,19849,1780,33,0,hospital_089,615,S_112,1415
1157,56830,-37.860677,145.111655,61 Arthur Street,Burwood,19950000,house,2014,5,2,2,SC_042,2564,19840,1439,27,0,hospital_089,1579,S_112,1698
1158,56846,-37.854386,145.098574,7 Barnes Avenue,Burwood,7592000,house,2015,4,3,3,SC_042,2629,19849,1618,33,0,hospital_089,514,S_112,1407
1159,56864,-37.85452652,145.0960693,7 Meyer Road,Burwood,6500000,house,2008,2,1,1,SC_042,2571,19849,1406,33,0,hospital_089,363,S_112,1341
1160,56877,-37.842585,145.107261,7/38 Livingstone Close,Burwood,5160000,house,2010,2,1,1,SC_037,2940,19895,2183,30,0,hospital_089,2013,S_097,2640
1161,56949,-37.856122,145.108904,9 Stephens Street,Burwood,9990000,house,2015,3,1,2,SC_042,2813,19840,1966,27,0,hospital_089,1304,S_112,1758
1162,56986,-37.831406,145.076373,10 Alta Street,Canterbury,23290000,house,2010,3,1,3,SC_099,1793,19852,591,27,0,hospital_168,2485,S_160,619
1163,57024,-37.831117,145.077259,13 Alta Street,Canterbury,11832000,house,2015,3,2,2,SC_099,1850,19852,670,27,0,hospital_168,2565,S_160,699
1164,57040,-37.833442,145.07965,14 Cooba Street,Canterbury,14850000,house,2010,4,2,3,SC_099,2153,19851,860,29,0,hospital_168,2581,S_160,780
1165,57181,-37.824907,145.086148,238 Canterbury Road,Canterbury,15640000,house,2012,4,1,2,SC_099,2472,19894,229,30,0,hospital_117,2994,S_160,1742
1166,57189,-37.829432,145.076902,25 Milton Street,Canterbury,21340000,house,2010,4,2,2,SC_099,1752,19893,669,28,0,hospital_168,2667,S_160,808
1167,57194,-37.82116,145.077096,26 Hopetoun Avenue,Canterbury,33150000,house,2011,4,3,2,SC_099,1712,19893,518,28,0,hospital_064,2887,S_160,1631
1168,57220,-37.822242,145.071662,3 Alexandra Avenue,Canterbury,28800000,house,2012,4,2,2,SC_099,1220,19892,508,26,0,hospital_064,2548,S_113,1372
1169,57221,-37.820191,145.060427,3 Allenby Road,Canterbury,7800000,house,2016,3,2,1,SC_099,507,19853,725,23,0,hospital_064,1665,S_113,1009
1170,57231,-37.821515,145.072974,3 Monomeath Place,Canterbury,10384000,house,2016,4,2,3,SC_099,1350,19892,643,26,0,hospital_064,2596,S_160,1511
1171,57240,-37.82682,145.081827,30 Bryson Street,Canterbury,33600000,house,2014,4,2,2,SC_099,2109,19893,265,28,0,hospital_168,3183,S_160,1317
1172,57256,-37.819389,145.076795,33 Hopetoun Avenue,Canterbury,33000000,house,2012,5,3,3,SC_099,1739,19893,688,28,0,hospital_064,2773,S_160,1810
1173,57332,-37.819412,145.069887,5 Irilbarra Road,Canterbury,19800000,house,2014,4,2,2,SC_099,1177,19892,736,26,0,hospital_064,2241,S_113,1462
1174,57424,-37.820658,145.059104,842 Burke Road,Canterbury,12320000,house,2011,3,1,2,SC_099,420,19853,658,23,0,hospital_064,1635,S_113,947
1175,57477,-37.818092,145.149255,1 Vine Street,Blackburn,3816000,house,2009,3,1,0,SC_002,1958,19898,230,35,0,hospital_060,1760,S_018,1493
1176,57500,-37.82106,145.138918,1/4 Dora Avenue,Blackburn,9600000,house,2010,3,2,2,SC_037,1467,19897,159,35,0,hospital_158,1800,S_018,1369
1177,57524,-37.81525,145.158281,10 Fir Street,Blackburn,4200000,house,2011,3,1,2,SC_002,1247,19898,903,35,0,hospital_060,1980,S_202,1848
1178,57529,-37.813959,145.143623,10 Hamilton Avenue,Blackburn,10000000,house,2014,3,1,1,SC_037,1948,19897,801,35,0,hospital_154,2098,S_018,1970
1179,57536,-37.830542,145.151296,10 Ronley Street,Blackburn,13720000,house,2010,3,2,2,SC_002,2166,19898,1171,35,0,hospital_060,499,S_018,362
1180,57606,-37.813676,145.142436,13 Ernest Street,Blackburn,6720000,house,2010,5,2,0,SC_037,1858,19897,805,35,0,hospital_154,1994,S_147,1934
1181,57705,-37.822002,145.150259,17 Main Street,Blackburn,17290000,house,2014,4,2,2,SC_002,1888,19898,216,35,0,hospital_060,1322,S_018,1079
1182,57716,-37.822748,145.138867,18 Hillside Crescent,Blackburn,13468000,house,2014,3,1,1,SC_037,1503,19897,272,35,0,hospital_158,1868,S_018,1218
1183,57783,-37.831421,145.154065,2 Windermere Court,Blackburn,11536000,house,2012,4,2,2,SC_002,2034,19898,1312,35,0,hospital_060,246,S_018,593
1184,57861,-37.8275,145.156295,23 Jeffery Street,Blackburn,21280000,house,2016,5,2,2,SC_002,1612,19898,994,35,0,hospital_060,608,S_018,901
1185,57874,-37.82411957,145.1461945,24 Laurel Grove,Blackburn,6039000,house,2008,3,1,1,SC_037,2165,19898,562,35,0,hospital_060,1312,S_018,818
1186,57897,-37.815482,145.160863,26 Elder Street,Blackburn,12000000,house,2015,3,2,2,SC_002,1028,19898,1082,35,0,hospital_060,1990,S_202,1644
1187,57940,-37.81635666,145.1490479,29 O'Hara Street,Blackburn,5894000,house,2009,3,1,1,SC_002,2000,19898,422,35,0,hospital_060,1948,S_018,1683
1188,58007,-37.831461,145.160526,32 Halley Street,Blackburn,10776000,house,2013,4,2,2,SC_002,1654,19898,1569,35,0,hospital_060,425,S_066,596
1189,58013,-37.825447,145.156593,32 Wellington Avenue,Blackburn,10800000,house,2015,3,2,3,SC_002,1472,19898,832,35,0,hospital_060,837,S_018,1051
1190,58076,-37.812133,145.161181,4 Ashlar Crescent,Blackburn,15960000,house,2015,4,2,2,SC_002,1211,19898,1321,35,0,hospital_060,2361,S_202,1862
1191,58093,-37.815367,145.162285,4 Linden Street,Blackburn,11169000,house,2009,3,1,1,SC_002,922,19898,1199,35,0,hospital_060,2032,S_202,1551
1192,58126,-37.814916,145.159477,43 Maple Street,Blackburn,10557000,house,2012,3,2,2,SC_002,1165,19898,1010,35,0,hospital_060,2030,S_202,1780
1193,58146,-37.812579,145.146687,46 Kerr Street,Blackburn,5670000,house,2011,3,2,2,SC_037,2251,19898,883,35,0,hospital_154,2371,S_018,2097
1194,58232,-37.8225478,145.1537678,6 Clarke Street,Blackburn,10582000,house,2012,4,2,2,SC_002,1596,19898,430,35,0,hospital_060,1176,S_018,1138
1195,58321,-37.825797,145.151708,74 Blackburn Road,Blackburn,25280000,house,2015,4,2,2,SC_002,1879,19898,654,35,0,hospital_060,885,S_018,735
1196,58332,-37.82274628,145.1535645,8 Clarke Street,Blackburn,7920000,house,2009,5,2,2,SC_002,1618,19898,431,35,0,hospital_060,1158,S_018,1110
1197,58350,-37.83178329,145.1569061,8 Masons Road,Blackburn,10245000,house,2009,3,1,1,SC_002,1883,19898,1437,35,0,hospital_060,149,S_066,802
1198,58366,-37.827351,145.149302,85 Main Street,Blackburn,10300000,house,2013,4,2,2,SC_002,2142,19898,812,35,0,hospital_060,863,S_018,485
1199,58436,-37.829205,145.183071,1/19 Eugenia Street,Nunawading,5880000,house,2015,3,1,2,SC_088,1141,19899,1197,36,0,hospital_010,2301,S_202,842
1200,58440,-37.82352829,145.1746979,1/210 - 214 Springvale Road,Nunawading,3600000,house,2008,3,2,2,SC_002,542,19899,326,36,0,hospital_060,1944,S_202,140
1201,58456,-37.827733,145.171969,1/43 Milton Street,Nunawading,11770000,house,2016,4,3,2,SC_002,931,19899,834,36,0,hospital_060,1513,S_202,566
1202,58469,-37.822246,145.173273,10 Candlebark Lane,Nunawading,11550000,house,2013,3,3,2,SC_002,356,19899,231,36,0,hospital_060,1925,S_202,318
1203,58559,-37.808794,145.17925,13 Efron Street,Nunawading,7700000,house,2012,3,1,1,SC_088,1172,19899,1369,36,0,hospital_070,1285,S_202,1703
1204,58608,-37.827742,145.167841,16 Milton Street,Nunawading,3960000,house,2016,3,2,0,SC_002,984,19899,1007,36,0,hospital_060,1186,S_202,851
1205,58635,-37.8114357,145.1846771,18 Dunlavin Road,Nunawading,8075000,house,2008,3,1,0,SC_088,986,19900,973,39,0,hospital_070,822,S_202,1575
1206,58748,-37.82513428,145.1749878,235 Springvale Road,Nunawading,4836000,house,2008,3,2,2,SC_002,711,19899,504,36,0,hospital_060,1876,S_202,174
1207,58765,-37.825804,145.174969,241 Springvale Road,Nunawading,11620000,house,2016,2,2,3,SC_002,778,19899,578,36,0,hospital_060,1841,S_202,237
1208,58855,-37.8286438,145.1856842,3 Nott Street,Nunawading,6825000,house,2008,3,1,1,SC_088,1168,19899,1304,36,0,hospital_010,2155,S_202,984
1209,58865,-37.8287797,145.1799638,3/88 Mount Pleasant Road,Nunawading,5920000,house,2012,2,1,1,SC_088,1053,19899,1013,36,0,hospital_060,2150,S_202,634
1210,58923,-37.818071,145.178133,361 Whitehorse Road,Nunawading,9840000,house,2016,3,1,1,SC_088,188,19899,400,36,0,hospital_010,1640,S_202,671
1211,58932,-37.828065,145.184143,38 Lorikeet Street,Nunawading,5640000,house,2013,3,1,2,SC_088,1052,19899,1162,36,0,hospital_010,2147,S_202,836
1212,58946,-37.829077,145.185726,4 Browns Road,Nunawading,5250000,house,2010,3,1,2,SC_088,1212,19899,1340,36,0,hospital_010,2199,S_202,1014
1213,58986,-37.815938,145.170924,46 Luckie Street,Nunawading,18040000,house,2014,3,2,2,SC_002,385,19899,625,36,0,hospital_070,2124,S_202,1002
1214,59091,-37.80515671,145.1698151,7 Cottrell Court,Nunawading,7050000,house,2008,3,1,2,SC_002,1589,19899,1776,36,0,hospital_034,1666,S_202,2162
1215,59127,-37.81176758,145.1837769,7B Meringer Court,Nunawading,4015000,house,2008,2,2,2,SC_088,918,19900,1001,39,0,hospital_070,908,S_202,1506
1216,59157,-37.813758,145.17841,9 O'Shannessy Street,Nunawading,6443000,house,2016,3,1,1,SC_088,628,19899,822,36,0,hospital_070,1422,S_202,1146
1217,59169,-37.809427,145.168439,Lot1A/20 Robyn Drive,Nunawading,10612000,house,2015,3,2,2,SC_002,1139,19899,1367,36,0,hospital_034,2155,S_202,1751
1218,59258,-37.824127,145.186475,1/6 Grace Court,Mitcham,8874000,house,2014,2,1,1,SC_088,808,19900,835,39,0,hospital_010,1663,S_202,902
1219,59364,-37.807536,145.194674,12 Rotherwood Ave,Mitcham,7812000,house,2015,3,1,2,SC_088,1866,19900,1189,39,0,hospital_070,267,S_202,2440
1220,59428,-37.828541,145.202669,14 Scott Street,Mitcham,7840000,house,2011,4,2,1,SC_088,2274,19901,1394,41,0,hospital_010,2149,S_202,2382
1221,59451,-37.811777,145.209874,15 Wattle Valley Road,Mitcham,5850000,house,2010,3,1,2,SC_032,1669,19901,832,41,0,hospital_010,1395,S_040,1660
1222,59481,-37.825264,145.201378,17 Ferris Avenue,Mitcham,7210000,house,2011,3,1,1,SC_088,2027,19900,1155,39,0,hospital_010,1768,S_202,2217
1223,59497,-37.804508,145.188098,18 Cresswell Crescent,Mitcham,5360000,house,2016,5,2,1,SC_088,1811,19900,1541,39,0,hospital_070,777,S_202,2399
1224,59526,-37.82810211,145.2050781,19 Munro Street,Mitcham,3624000,house,2008,3,1,2,SC_088,2445,19901,1228,41,0,hospital_010,2188,S_202,2579
1225,59529,-37.830276,145.197934,19 Premier Avenue,Mitcham,8080000,house,2014,4,1,2,SC_088,2022,19900,1462,39,0,hospital_010,2232,S_202,2036
1226,59538,-37.819429,145.202969,1a Lake Avenue,Mitcham,6600000,house,2010,3,1,1,SC_088,2057,19901,865,41,0,hospital_010,1267,S_202,2404
1227,59556,-37.806605,145.197509,2 Endeavour Street,Mitcham,11895000,house,2016,3,1,3,SC_088,2119,19900,1359,39,0,hospital_070,484,S_202,2686
1228,59572,-37.814108,145.185706,2 Page Street,Mitcham,5706000,house,2010,4,2,3,SC_088,792,19900,701,39,0,hospital_010,842,S_202,1373
1229,59581,-37.823408,145.197211,2 Sunshine Avenue,Mitcham,10894000,house,2014,5,2,2,SC_088,1615,19900,757,39,0,hospital_010,1467,S_202,1846
1230,59685,-37.8067113,145.1962113,24 Cobham Road,Mitcham,7850000,house,2012,4,2,2,SC_088,2027,19900,1311,39,0,hospital_070,406,S_202,2599
1231,59736,-37.81027985,145.1933289,269 Mitcham Road,Mitcham,5687000,house,2008,3,1,1,SC_088,1573,19900,868,39,0,hospital_070,65,S_202,2136
1232,59871,-37.806881,145.188505,34 Mountfield Road,Mitcham,8540000,house,2014,3,1,2,SC_088,1592,19900,1275,39,0,hospital_070,570,S_202,2181
1233,59918,-37.827705,145.190282,39 Alwyn Street,Mitcham,14770000,house,2014,3,1,1,SC_088,1325,19900,1089,39,0,hospital_010,1949,S_202,1306
